Date,avg_rainfall
2018-09-03,4.576666666666667
2018-09-04,4.163333333333333
2018-09-05,2.3133333333333335
2018-09-06,1.7033333333333334
2018-09-07,1.4733333333333332
2018-09-08,1.37
2018-09-09,0.6133333333333334
2018-09-10,0.7899999999999999
2018-09-11,0.9366666666666668
2018-09-12,0.94
2018-09-13,0.66
2018-09-14,1.4166666666666667
2018-09-15,2.5433333333333334
2018-09-16,2.7733333333333334
2018-09-17,1.4566666666666668
2018-09-18,1.3599999999999999
2018-09-19,2.5833333333333335
2018-09-20,3.036666666666667
2018-09-21,1.6066666666666667
2018-09-22,5.593333333333334
2018-09-23,0.7733333333333333
2018-09-24,1.2766666666666666
2018-09-25,1.1566666666666667
2018-09-26,1.3866666666666667
2018-09-27,0.5166666666666667
2018-09-28,2.0166666666666666
2018-09-29,1.5566666666666669
2018-09-30,1.03
2018-10-01,1.2
2018-10-02,1.2333333333333334
2018-10-03,2.5166666666666666
2018-10-04,2.36
2018-10-05,1.0266666666666666
2018-10-06,0.0033333333333333335
2018-10-07,0.0033333333333333335
2018-10-08,0.02
2018-10-09,0.01
2018-10-10,0.07333333333333333
2018-10-11,0.02333333333333333
2018-10-12,0.05333333333333334
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,1.0166666666666666
2018-10-18,0.47
2018-10-19,0.29
2018-10-20,0.016666666666666666
2018-10-21,0.0033333333333333335
2018-10-22,0.010000000000000002
2018-10-23,0.0
2018-10-24,0.02666666666666667
2018-10-25,0.05
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0033333333333333335
2018-11-02,0.0
2018-11-03,0.7799999999999999
2018-11-04,2.03
2018-11-05,3.9799999999999995
2018-11-06,0.44666666666666666
2018-11-07,0.02333333333333333
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.04
2018-11-19,1.8333333333333333
2018-11-20,3.256666666666667
2018-11-21,0.9766666666666667
2018-11-22,0.0033333333333333335
2018-11-23,0.0
2018-11-24,0.0
